,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,Å¸¼®,Å¸À²,BABIP,º¼³Ý%,»ïÁø%,º¼/»ï,ISO,Å¸¼ö/È¨·±,OPS,RC,RC/27,wRC,SPD,wSB,wOBA,wRAA
7429,2020,06,02,·Ôµ¥,1,34,0.219,0.227,5.9,23.5,0.25,0.219,16.00,0.703,3.42,3.55,3.01,-0.00,0.02,0.303,-1.35
7430,2020,06,02,NC,1,36,0.206,0.273,5.6,30.6,0.18,0.147,34.00,0.603,3.13,3.13,2.01,2.44,0.02,0.267,-2.61
7431,2020,06,02,LG,1,30,0.167,0.208,0.0,20.0,0.00,0.033,-,0.367,0.80,0.83,-1.11,0.15,0.01,0.165,-4.97
7432,2020,06,03,NC,1,41,0.400,0.414,12.2,12.2,1.00,0.286,17.50,1.149,10.92,12.29,10.48,3.23,0.20,0.487,5.21
7433,2020,06,03,KIA,1,45,0.378,0.433,13.3,13.3,1.00,0.136,37.00,1.003,9.60,10.37,10.31,6.35,0.22,0.457,4.52
7434,2020,06,03,KT,1,40,0.359,0.353,2.5,7.5,0.33,0.256,19.50,0.990,9.10,9.83,8.03,3.74,0.03,0.426,2.89
7435,2020,06,03,»ï¼º,1,43,0.324,0.345,11.6,14.0,0.83,0.271,18.50,1.014,8.22,7.93,9.14,2.63,0.03,0.439,3.61
7436,2020,06,03,Hero,1,42,0.270,0.303,9.5,11.9,0.80,0.027,-,0.630,3.89,3.62,3.46,2.71,0.04,0.296,-1.94
7437,2020,06,03,LG,1,41,0.359,0.400,2.4,19.5,0.12,0.179,19.50,0.904,8.54,8.87,6.90,5.47,0.53,0.391,1.63
7438,2020,06,03,SK,1,42,0.289,0.290,7.1,11.9,0.60,0.264,19.00,0.910,7.87,7.87,7.17,3.63,0.03,0.393,1.78
7439,2020,06,03,ÇÑÈ­,1,35,0.212,0.231,5.7,17.1,0.33,0.091,33.00,0.560,2.84,2.95,1.57,3.74,0.19,0.255,-2.93
7440,2020,06,03,µÎ»ê,1,36,0.188,0.214,11.1,11.1,1.00,0.062,-,0.528,2.26,2.26,1.55,1.39,0.02,0.253,-3.07
7441,2020,06,03,·Ôµ¥,1,33,0.100,0.087,6.1,18.2,0.33,0.133,30.00,0.415,1.41,1.41,-0.38,3.48,0.01,0.193,-4.62
7442,2020,06,04,LG,1,40,0.378,0.382,2.5,10.0,0.25,0.217,37.00,0.970,8.93,9.65,7.40,6.62,0.19,0.409,2.26
7443,2020,06,04,µÎ»ê,1,47,0.350,0.355,14.9,12.8,1.17,0.250,13.33,1.047,11.54,11.98,10.67,4.87,0.05,0.455,4.63
7444,2020,06,04,NC,1,47,0.313,0.286,21.3,6.4,3.33,0.250,16.00,1.074,10.84,12.20,11.50,3.19,0.06,0.475,5.46
7445,2020,06,04,Hero,1,40,0.297,0.375,7.5,27.5,0.27,0.217,18.50,0.864,6.77,6.77,6.21,4.02,0.36,0.376,1.07
7446,2020,06,04,KIA,1,34,0.273,0.222,2.9,8.8,0.33,0.303,11.00,0.870,5.66,6.37,4.97,4.67,0.02,0.366,0.60
7447,2020,06,04,KT,1,44,0.297,0.379,13.6,20.4,0.67,0.135,-,0.818,6.57,6.34,6.50,2.74,0.03,0.368,0.85
7448,2020,06,04,·Ôµ¥,1,39,0.278,0.345,7.7,18.0,0.43,0.028,-,0.639,3.47,3.35,3.36,1.32,0.20,0.300,-1.65
7449,2020,06,04,ÇÑÈ­,1,35,0.229,0.267,0.0,14.3,0.00,0.028,-,0.486,1.80,1.74,0.46,2.36,0.02,0.220,-4.04
7450,2020,06,04,SK,1,35,0.167,0.278,11.4,34.3,0.33,0.000,-,0.432,1.62,1.62,0.47,0.83,0.19,0.220,-4.03
7451,2020,06,04,»ï¼º,1,35,0.125,0.200,8.6,34.3,0.25,0.094,-,0.419,1.56,1.50,-0.20,6.81,0.01,0.199,-4.69
7452,2020,06,05,NC,1,50,0.395,0.419,12.0,16.0,0.75,0.372,10.75,1.247,15.55,14.99,14.55,2.73,0.21,0.526,8.13
7453,2020,06,05,·Ôµ¥,1,36,0.294,0.320,5.6,19.4,0.29,0.235,17.00,0.862,6.35,7.14,5.46,5.11,0.19,0.372,0.84
7454,2020,06,05,Hero,1,36,0.258,0.286,13.9,22.2,0.62,0.226,15.50,0.845,5.61,6.31,5.45,2.92,0.19,0.372,0.83
7455,2020,06,05,µÎ»ê,1,31,0.233,0.269,3.2,12.9,0.25,0.067,-,0.558,2.09,2.35,1.35,3.40,0.02,0.253,-2.64
7456,2020,06,05,SK,1,36,0.214,0.273,16.7,16.7,1.00,0.072,-,0.639,3.16,3.41,3.02,3.63,0.03,0.298,-1.60
7457,2020,06,05,KT,1,37,0.273,0.273,5.4,21.6,0.25,0.272,11.00,0.878,5.89,6.12,5.80,1.95,0.19,0.378,1.05
7458,2020,06,05,»ï¼º,1,34,0.219,0.318,2.9,29.4,0.10,0.031,-,0.515,1.75,1.75,1.18,0.71,0.02,0.244,-3.19
7459,2020,06,05,LG,1,34,0.182,0.160,2.9,17.6,0.17,0.182,16.50,0.570,2.52,2.52,1.20,2.81,0.01,0.245,-3.16
7460,2020,06,05,KIA,1,38,0.156,0.250,13.2,31.6,0.42,0.063,-,0.489,2.46,2.37,1.22,3.61,0.19,0.241,-3.66
7461,2020,06,05,ÇÑÈ­,1,34,0.111,0.133,20.6,32.4,0.64,0.111,27.00,0.516,1.61,1.61,1.71,-5.63,0.03,0.261,-2.66
7462,2020,06,06,NC,1,46,0.333,0.345,4.4,19.6,0.22,0.405,10.50,1.129,12.54,12.09,11.26,10.26,0.03,0.475,5.35
7463,2020,06,06,Hero,1,38,0.294,0.360,10.5,21.0,0.50,0.206,34.00,0.868,6.53,7.05,6.10,3.61,0.36,0.382,1.21
7464,2020,06,06,µÎ»ê,1,36,0.290,0.321,2.8,13.9,0.20,0.129,-,0.713,4.23,4.57,3.27,3.81,0.02,0.305,-1.36
7465,2020,06,06,SK,1,35,0.231,0.182,22.9,5.7,4.00,0.231,13.00,0.891,5.71,7.01,6.33,3.44,0.37,0.405,1.84
7466,2020,06,06,·Ôµ¥,1,32,0.185,0.217,12.5,12.5,1.00,0.000,-,0.475,1.58,1.77,0.58,0.70,0.02,0.226,-3.53
7467,2020,06,06,ÇÑÈ­,1,37,0.297,0.345,0.0,18.9,0.00,0.108,37.00,0.702,4.05,4.05,3.54,0.93,0.03,0.311,-1.22
7468,2020,06,06,KIA,1,34,0.226,0.233,2.9,8.8,0.33,0.032,-,0.493,1.91,1.91,0.47,2.26,0.02,0.221,-3.90
7469,2020,06,06,»ï¼º,1,36,0.219,0.261,8.3,22.2,0.38,0.094,32.00,0.619,3.36,3.48,2.75,3.74,0.36,0.289,-1.88
7470,2020,06,06,LG,1,38,0.200,0.231,13.2,15.8,0.83,0.033,-,0.530,2.85,2.85,1.75,3.63,0.03,0.256,-3.13
7471,2020,06,06,KT,1,32,0.188,0.250,0.0,25.0,0.00,0.000,-,0.376,1.22,1.27,-0.97,3.27,0.18,0.172,-5.08
7472,2020,06,07,LG,1,46,0.333,0.351,4.4,10.9,0.40,0.096,42.00,0.799,7.32,6.82,6.38,5.34,0.21,0.358,0.47
7473,2020,06,07,NC,1,46,0.325,0.353,13.0,10.9,1.20,0.175,40.00,0.913,8.44,8.14,8.42,3.76,0.04,0.407,2.51
7474,2020,06,07,·Ôµ¥,1,34,0.290,0.375,8.8,20.6,0.43,0.097,-,0.740,4.30,5.05,4.09,5.14,0.19,0.338,-0.28
7475,2020,06,07,µÎ»ê,1,39,0.286,0.385,7.7,23.1,0.33,0.057,-,0.702,5.05,5.46,4.38,4.74,0.37,0.329,-0.63
7476,2020,06,07,»ï¼º,1,35,0.281,0.348,5.7,22.9,0.25,0.094,32.00,0.699,3.62,3.76,3.53,1.12,0.36,0.316,-0.97
7477,2020,06,07,KIA,1,36,0.281,0.290,8.3,2.8,3.00,0.157,-,0.799,4.60,4.96,5.13,4.66,0.03,0.362,0.51
7478,2020,06,07,KT,1,36,0.229,0.292,2.8,27.8,0.10,0.114,35.00,0.593,3.07,3.07,1.87,2.44,0.02,0.263,-2.75
7479,2020,06,07,Hero,1,37,0.226,0.261,13.5,18.9,0.71,0.097,31.00,0.656,3.51,3.65,3.45,0.08,0.03,0.308,-1.30
7480,2020,06,07,SK,1,36,0.182,0.250,8.3,25.0,0.33,0.000,-,0.432,1.51,1.45,0.26,0.15,0.03,0.214,-4.36
7481,2020,06,07,ÇÑÈ­,1,32,0.161,0.192,3.1,15.6,0.20,0.033,-,0.382,0.98,0.98,-0.83,1.94,0.01,0.177,-4.94
7482,2020,06,09,·Ôµ¥,1,39,0.432,0.517,2.6,18.0,0.14,0.244,37.00,1.123,10.79,12.67,10.10,7.53,0.20,0.491,5.09
7483,2020,06,09,NC,1,41,0.353,0.458,17.1,22.0,0.78,0.206,34.00,1.022,8.63,9.71,9.18,3.20,0.04,0.452,3.91
7484,2020,06,09,Hero,1,44,0.306,0.357,15.9,15.9,1.00,0.166,36.00,0.891,7.47,7.47,7.83,1.56,0.04,0.401,2.18
7485,2020,06,09,SK,1,43,0.263,0.273,9.3,11.6,0.80,0.184,38.00,0.773,5.53,4.98,4.80,3.48,0.02,0.328,-0.72
7486,2020,06,09,KIA,1,33,0.167,0.182,6.1,21.2,0.29,0.166,30.00,0.552,2.01,2.01,1.12,1.66,0.01,0.243,-3.12
7487,2020,06,09,µÎ»ê,1,41,0.314,0.400,9.8,24.4,0.40,0.200,35.00,0.904,6.77,6.77,7.08,1.17,0.03,0.395,1.81
7488,2020,06,09,»ï¼º,1,40,0.314,0.379,10.0,17.5,0.57,0.057,-,0.746,5.24,5.24,4.98,2.02,0.54,0.343,-0.16
7489,2020,06,09,ÇÑÈ­,1,39,0.286,0.321,7.7,15.4,0.50,0.114,35.00,0.759,4.63,4.63,5.01,-0.13,0.03,0.347,0.00
7490,2020,06,09,LG,1,48,0.282,0.323,14.6,14.6,1.00,0.077,39.00,0.763,6.06,5.28,6.81,0.82,0.22,0.362,0.64
7491,2020,06,09,KT,1,36,0.206,0.286,5.6,33.3,0.17,0.176,34.00,0.632,3.38,3.38,2.41,7.20,0.02,0.279,-2.22
7492,2020,06,10,·Ôµ¥,1,45,0.359,0.429,11.1,20.0,0.56,0.256,19.50,1.059,11.82,12.77,10.52,10.06,0.38,0.463,4.73
7493,2020,06,10,KIA,1,32,0.333,0.333,25.0,9.4,2.67,0.191,21.00,1.055,7.50,13.50,7.81,5.56,0.04,0.474,3.70
7494,2020,06,10,µÎ»ê,1,41,0.314,0.296,12.2,12.2,1.00,0.286,11.67,1.015,8.25,8.57,8.67,1.35,0.04,0.438,3.40
7495,2020,06,10,»ï¼º,1,34,0.267,0.269,8.8,11.8,0.75,0.166,30.00,0.757,3.92,4.24,3.88,4.61,0.19,0.331,-0.49
7496,2020,06,10,NC,1,34,0.206,0.214,0.0,14.7,0.00,0.147,34.00,0.559,2.47,2.47,1.15,5.39,0.01,0.243,-3.22
7497,2020,06,10,ÇÑÈ­,1,34,0.182,0.207,0.0,14.7,0.00,0.030,-,0.388,1.33,1.28,-1.02,3.48,0.01,0.172,-5.39
7498,2020,06,10,KT,1,18,0.167,0.200,0.0,16.7,0.00,0.000,-,0.334,0.50,0.90,-0.86,1.81,0.01,0.153,-3.17
7499,2020,06,10,Hero,1,32,0.138,0.182,9.4,21.9,0.43,0.103,-,0.460,1.22,1.22,0.36,3.44,0.01,0.218,-3.75
7500,2020,06,11,KT,1,44,0.410,0.419,9.1,11.4,0.80,0.282,13.00,1.169,12.86,14.47,11.95,3.65,0.05,0.504,6.29
7501,2020,06,11,NC,1,37,0.378,0.419,0.0,13.5,0.00,0.190,37.00,0.946,7.38,8.30,6.99,4.12,0.03,0.413,2.24
7502,2020,06,11,·Ôµ¥,1,38,0.313,0.370,10.5,15.8,0.67,0.093,-,0.801,5.36,6.03,5.21,3.90,0.03,0.356,0.33
7503,2020,06,11,LG,2,70,0.241,0.245,11.4,12.9,0.89,0.156,29.00,0.740,8.92,5.13,8.13,3.29,0.22,0.333,-0.86
7504,2020,06,11,»ï¼º,1,35,0.219,0.167,2.9,14.3,0.20,0.281,10.67,0.786,5.24,5.66,4.21,9.37,0.52,0.338,-0.29
7505,2020,06,11,KIA,1,42,0.366,0.414,2.4,21.4,0.11,0.268,13.67,1.015,9.38,9.38,8.80,2.36,0.03,0.436,3.41
7506,2020,06,11,µÎ»ê,1,40,0.297,0.385,5.0,25.0,0.20,0.162,37.00,0.809,5.78,5.78,5.63,2.09,0.03,0.360,0.49
7507,2020,06,11,SK,2,73,0.221,0.271,1.4,24.7,0.06,0.103,34.00,0.578,6.13,3.01,3.64,4.20,0.38,0.260,-5.74
7508,2020,06,11,Hero,1,36,0.182,0.185,5.6,13.9,0.40,0.151,33.00,0.583,2.62,2.52,1.96,5.70,0.02,0.266,-2.66
7509,2020,06,11,ÇÑÈ­,1,36,0.179,0.250,11.1,22.2,0.50,0.000,-,0.503,2.11,2.19,1.98,-0.19,0.03,0.266,-2.64
7510,2020,06,12,KIA,1,39,0.265,0.350,5.1,30.8,0.17,0.206,17.00,0.813,5.56,5.56,5.49,3.86,0.19,0.360,0.48
7511,2020,06,12,µÎ»ê,1,41,0.257,0.241,9.8,12.2,0.80,0.257,17.50,0.855,6.45,6.22,6.03,3.12,0.19,0.367,0.76
7512,2020,06,12,LG,1,34,0.143,0.190,8.8,23.5,0.38,0.036,-,0.398,1.39,1.34,-0.37,5.41,0.18,0.194,-4.74
7513,2020,06,12,Hero,1,39,0.118,0.136,7.7,28.2,0.27,0.147,34.00,0.476,1.90,1.60,0.51,3.81,0.01,0.220,-4.50
7514,2020,06,12,·Ôµ¥,1,44,0.250,0.321,13.6,18.2,0.75,0.000,-,0.622,3.77,3.40,4.24,2.10,0.21,0.312,-1.42
7515,2020,06,12,NC,1,40,0.229,0.276,10.0,15.0,0.67,0.057,-,0.611,3.25,3.03,3.18,1.11,0.20,0.293,-1.96
7516,2020,06,12,SK,1,35,0.167,0.217,11.4,22.9,0.50,0.066,-,0.490,1.96,1.96,0.98,6.21,0.02,0.236,-3.52
7517,2020,06,12,ÇÑÈ­,1,36,0.156,0.217,8.3,25.0,0.33,0.032,-,0.438,1.89,1.89,0.45,4.54,0.19,0.219,-4.18
7518,2020,06,13,Hero,1,51,0.386,0.414,7.8,21.6,0.36,0.455,8.80,1.292,17.62,16.99,15.09,10.03,0.04,0.531,8.54
7519,2020,06,13,ÇÑÈ­,1,41,0.286,0.320,12.2,19.5,0.62,0.200,17.50,0.876,6.70,6.95,6.58,2.49,0.03,0.382,1.32
7520,2020,06,13,·Ôµ¥,1,43,0.235,0.269,18.6,18.6,1.00,0.089,34.00,0.696,4.65,4.49,4.49,2.36,0.04,0.320,-1.03
7521,2020,06,13,KIA,1,34,0.194,0.250,5.9,29.4,0.20,0.129,31.00,0.565,2.60,2.70,1.47,2.53,0.02,0.253,-2.90
7522,2020,06,13,»ï¼º,2,72,0.234,0.235,9.7,13.9,0.70,0.172,21.33,0.716,8.42,4.46,7.44,4.37,0.21,0.319,-1.81
7523,2020,06,13,KT,2,76,0.215,0.217,14.5,19.7,0.73,0.231,16.25,0.775,9.80,4.99,9.46,2.46,0.22,0.342,-0.31
7524,2020,06,13,µÎ»ê,1,45,0.314,0.348,17.8,22.2,0.80,0.286,11.67,1.032,8.82,8.50,8.74,1.15,0.03,0.419,2.96
7525,2020,06,13,NC,1,41,0.314,0.393,7.3,17.1,0.43,0.029,-,0.758,4.63,4.63,5.94,-0.20,0.05,0.365,0.67
7526,2020,06,13,LG,1,39,0.278,0.360,2.6,28.2,0.09,0.111,36.00,0.697,4.79,4.79,3.69,5.78,0.19,0.310,-1.32
7527,2020,06,13,SK,1,32,0.167,0.238,6.2,28.1,0.22,0.000,-,0.386,0.76,0.73,-0.49,-1.82,0.19,0.189,-4.60
7528,2020,06,14,»ï¼º,1,42,0.421,0.424,2.4,9.5,0.25,0.290,19.00,1.163,12.80,15.03,11.06,5.66,0.03,0.495,5.66
7529,2020,06,14,LG,1,38,0.412,0.467,7.9,13.2,0.60,0.117,-,0.976,7.52,8.82,7.56,2.18,0.03,0.424,2.68
7530,2020,06,14,NC,1,40,0.382,0.385,12.5,12.5,1.00,0.412,11.33,1.256,12.25,14.38,11.65,6.76,0.53,0.526,6.51
7531,2020,06,14,ÇÑÈ­,1,32,0.250,0.300,9.4,21.9,0.43,0.179,28.00,0.752,4.16,5.10,3.72,2.93,0.02,0.334,-0.39
7532,2020,06,14,SK,1,30,0.107,0.077,6.7,43.3,0.15,0.250,14.00,0.524,1.75,1.89,0.42,5.15,0.01,0.221,-3.44
7533,2020,06,14,·Ôµ¥,1,42,0.390,0.405,2.4,7.1,0.33,0.122,41.00,0.917,7.43,7.17,7.75,1.72,0.37,0.409,2.36
7534,2020,06,14,KT,1,39,0.289,0.355,2.6,18.0,0.14,0.079,-,0.676,4.39,4.39,3.51,1.81,0.03,0.305,-1.50
7535,2020,06,14,µÎ»ê,1,39,0.243,0.290,0.0,15.4,0.00,0.027,-,0.552,2.97,2.86,1.96,3.24,0.03,0.261,-3.05
7536,2020,06,14,Hero,1,39,0.242,0.269,10.3,18.0,0.57,0.122,33.00,0.697,4.41,4.41,4.00,3.36,0.20,0.318,-1.02
7537,2020,06,14,KIA,1,36,0.206,0.207,5.6,11.1,0.50,0.118,34.00,0.574,2.56,2.47,1.70,1.68,0.02,0.257,-2.93
7538,2020,06,16,LG,1,44,0.375,0.351,4.6,4.6,1.00,0.250,20.00,1.034,10.36,10.36,9.56,7.06,0.20,0.445,3.91
7539,2020,06,16,·Ôµ¥,1,39,0.286,0.290,5.1,7.7,0.67,0.114,35.00,0.742,5.53,5.75,4.28,7.40,0.53,0.326,-0.73
7540,2020,06,16,KIA,1,40,0.267,0.381,20.0,22.5,0.89,0.000,-,0.688,4.17,4.50,5.11,2.10,0.05,0.346,-0.03
7541,2020,06,16,»ï¼º,1,37,0.250,0.364,5.4,29.7,0.18,0.094,-,0.668,3.73,3.88,3.45,2.41,0.03,0.308,-1.31
7542,2020,06,16,KT,1,46,0.243,0.258,15.2,10.9,1.40,0.108,37.00,0.729,5.52,4.96,5.45,4.79,0.21,0.336,-0.46
7543,2020,06,16,SK,1,44,0.316,0.313,6.8,9.1,0.75,0.210,19.00,0.907,7.53,7.01,7.73,1.81,0.03,0.399,2.08
7544,2020,06,16,ÇÑÈ­,1,43,0.289,0.379,9.3,20.9,0.44,0.053,-,0.714,5.32,5.32,5.13,3.60,0.04,0.337,-0.40
7545,2020,06,16,NC,1,39,0.278,0.417,5.1,30.8,0.17,0.083,-,0.694,4.40,4.40,4.04,3.16,0.19,0.319,-0.97
7546,2020,06,16,µÎ»ê,1,42,0.200,0.231,23.8,11.9,2.00,0.033,-,0.623,3.81,3.67,3.97,1.20,0.37,0.310,-1.43
7547,2020,06,16,Hero,1,37,0.188,0.174,10.8,21.6,0.50,0.250,16.00,0.708,3.72,3.59,2.86,2.14,0.01,0.290,-1.90
7548,2020,06,17,LG,1,41,0.371,0.406,9.8,7.3,1.33,0.029,-,0.836,6.07,6.31,6.86,3.62,0.21,0.390,1.59
7549,2020,06,17,KIA,1,35,0.323,0.321,5.7,5.7,1.00,0.096,31.00,0.783,4.74,5.33,4.72,4.26,0.20,0.354,0.22
7550,2020,06,17,KT,1,46,0.308,0.393,13.0,23.9,0.54,0.154,39.00,0.853,7.44,6.69,6.95,2.47,0.54,0.372,1.04
7551,2020,06,17,Hero,1,39,0.290,0.360,20.5,15.4,1.33,0.097,-,0.823,5.32,5.98,6.13,-0.14,0.04,0.379,1.12
7552,2020,06,17,»ï¼º,1,41,0.263,0.321,7.3,22.0,0.33,0.158,38.00,0.738,4.64,4.18,4.56,2.28,0.19,0.328,-0.71
7553,2020,06,17,·Ôµ¥,1,35,0.273,0.320,2.9,20.0,0.14,0.151,33.00,0.738,3.87,4.02,3.92,2.76,0.19,0.329,-0.58
7554,2020,06,17,SK,1,41,0.270,0.310,7.3,17.1,0.43,0.108,37.00,0.703,4.48,4.17,4.22,3.06,0.03,0.319,-1.05
7555,2020,06,17,µÎ»ê,1,35,0.250,0.214,2.9,8.6,0.33,0.219,16.00,0.755,3.67,3.67,3.71,-0.32,0.02,0.322,-0.79
7556,2020,06,17,NC,1,39,0.206,0.222,7.7,15.4,0.50,0.118,34.00,0.632,3.91,3.77,3.21,6.15,0.53,0.296,-1.80
7557,2020,06,17,ÇÑÈ­,1,39,0.156,0.238,10.3,28.2,0.36,0.063,-,0.527,2.87,2.87,2.28,3.84,0.19,0.270,-2.74
7558,2020,06,18,KT,1,42,0.351,0.481,9.5,23.8,0.40,0.054,-,0.820,6.84,6.84,6.62,4.41,0.87,0.379,1.23
7559,2020,06,18,µÎ»ê,1,40,0.333,0.355,10.0,10.0,1.00,0.111,36.00,0.844,6.78,7.32,6.44,4.11,0.37,0.383,1.30
7560,2020,06,18,LG,1,44,0.306,0.357,15.9,15.9,1.00,0.138,36.00,0.876,6.52,6.07,7.25,5.25,0.54,0.387,1.59
7561,2020,06,18,Hero,1,35,0.156,0.263,2.9,37.1,0.08,0.032,-,0.370,1.29,1.24,-1.08,5.88,0.18,0.172,-5.57
7562,2020,06,18,·Ôµ¥,1,39,0.270,0.303,2.6,10.3,0.25,0.054,-,0.613,2.73,2.38,2.61,0.33,0.19,0.279,-2.40
7563,2020,06,18,ÇÑÈ­,1,41,0.257,0.321,9.8,17.1,0.57,0.057,-,0.680,4.47,4.47,4.54,6.07,0.20,0.327,-0.73
7564,2020,06,18,SK,1,35,0.241,0.217,14.3,11.4,1.25,0.207,14.50,0.819,3.74,3.89,5.19,-4.59,0.03,0.369,0.70
7565,2020,06,18,»ï¼º,1,34,0.207,0.207,11.8,2.9,4.00,0.034,-,0.535,1.60,1.55,1.61,-1.16,0.19,0.258,-2.76
7566,2020,06,19,µÎ»ê,1,58,0.435,0.455,12.1,8.6,1.40,0.108,-,1.043,13.95,12.56,13.55,6.88,0.07,0.463,6.10
7567,2020,06,19,KT,1,47,0.366,0.400,8.5,19.2,0.44,0.293,13.67,1.072,11.14,10.37,10.57,2.31,0.04,0.453,4.53
7568,2020,06,19,KIA,1,37,0.333,0.474,8.1,32.4,0.25,0.273,16.50,0.995,6.33,6.58,7.47,-3.25,0.03,0.428,2.72
7569,2020,06,19,NC,1,32,0.233,0.286,6.2,25.0,0.25,0.167,30.00,0.681,3.13,3.52,2.76,1.16,0.02,0.300,-1.35
7570,2020,06,19,Hero,1,33,0.179,0.227,12.1,18.2,0.67,0.035,-,0.495,2.20,2.48,1.18,4.22,0.19,0.245,-3.06
7571,2020,06,19,LG,1,49,0.357,0.455,8.2,20.4,0.40,0.048,-,0.834,8.18,7.89,8.05,4.76,0.05,0.386,1.76
7572,2020,06,19,·Ôµ¥,1,49,0.318,0.282,8.2,4.1,2.00,0.273,14.67,0.966,10.22,8.90,9.04,4.75,0.20,0.408,2.74
7573,2020,06,19,SK,1,34,0.242,0.296,2.9,17.6,0.17,0.000,-,0.507,1.70,1.70,0.99,-0.59,0.03,0.238,-3.38
7574,2020,06,19,»ï¼º,1,40,0.233,0.292,17.5,17.5,1.00,0.000,-,0.601,3.35,3.35,3.53,1.35,0.37,0.303,-1.61
7575,2020,06,19,ÇÑÈ­,1,32,0.129,0.167,3.1,37.5,0.08,0.194,31.00,0.479,1.60,1.60,-0.09,1.81,0.00,0.203,-4.20
7576,2020,06,20,·Ôµ¥,1,46,0.341,0.400,10.9,13.0,0.83,0.122,-,0.876,8.28,8.28,7.67,4.04,0.04,0.389,1.76
7577,2020,06,20,Hero,1,40,0.323,0.273,15.0,15.0,1.00,0.483,7.75,1.256,11.04,12.42,11.04,7.17,0.03,0.509,5.90
7578,2020,06,20,µÎ»ê,1,40,0.306,0.385,7.5,22.5,0.33,0.277,36.00,0.958,7.33,7.33,7.63,8.33,0.19,0.415,2.49
7579,2020,06,20,KIA,1,38,0.290,0.292,15.8,13.2,1.20,0.258,15.50,0.953,7.03,7.91,7.27,3.35,0.03,0.416,2.38
7580,2020,06,20,ÇÑÈ­,1,36,0.273,0.391,5.6,27.8,0.20,0.121,-,0.708,3.64,3.64,3.66,3.26,0.19,0.317,-0.96
7581,2020,06,20,SK,1,38,0.278,0.310,5.3,15.8,0.33,0.083,36.00,0.677,4.06,4.06,3.51,2.49,0.20,0.307,-1.37
7582,2020,06,20,»ï¼º,1,38,0.250,0.300,5.3,15.8,0.33,0.111,-,0.650,4.21,4.21,3.00,5.21,0.35,0.292,-1.88
7583,2020,06,20,LG,1,34,0.242,0.296,2.9,17.6,0.17,0.031,-,0.538,2.01,2.01,1.30,1.26,0.19,0.248,-3.06
7584,2020,06,20,NC,1,36,0.235,0.292,0.0,27.8,0.00,0.089,34.00,0.574,3.08,3.08,1.61,4.78,0.19,0.255,-3.02
7585,2020,06,20,KT,1,34,0.161,0.250,8.8,32.4,0.27,0.033,-,0.429,1.50,1.50,0.12,1.18,0.19,0.209,-4.25
7586,2020,06,21,»ï¼º,1,45,0.395,0.412,4.4,13.3,0.33,0.256,14.33,1.073,10.14,9.44,10.57,1.10,0.04,0.464,4.79
7587,2020,06,21,NC,1,40,0.314,0.370,10.0,20.0,0.50,0.143,35.00,0.832,6.78,7.32,5.92,5.78,0.20,0.368,0.79
7588,2020,06,21,Hero,1,43,0.286,0.400,16.3,23.3,0.70,0.057,-,0.762,6.98,7.54,6.35,10.50,0.88,0.368,0.82
7589,2020,06,21,µÎ»ê,1,45,0.222,0.267,13.3,15.6,0.86,0.084,-,0.662,4.62,4.16,4.21,2.91,0.20,0.308,-1.57
7590,2020,06,21,KT,1,29,0.207,0.174,0.0,13.8,0.00,0.207,14.50,0.621,2.16,2.43,1.48,3.04,0.18,0.262,-2.25
7591,2020,06,21,KIA,1,36,0.286,0.300,0.0,13.9,0.00,0.085,35.00,0.649,3.38,3.38,2.57,2.66,0.03,0.284,-2.06
7592,2020,06,21,LG,1,35,0.257,0.310,0.0,17.1,0.00,0.057,-,0.571,2.51,2.51,1.61,0.99,0.02,0.256,-2.89
7593,2020,06,21,·Ôµ¥,1,36,0.257,0.321,2.8,19.4,0.14,0.000,-,0.535,2.32,2.32,1.45,1.39,0.03,0.250,-3.18
7594,2020,06,21,ÇÑÈ­,1,43,0.206,0.241,18.6,11.6,1.60,0.059,-,0.637,3.96,3.81,4.50,7.76,0.04,0.321,-1.03
7595,2020,06,21,SK,1,34,0.125,0.136,2.9,26.5,0.11,0.188,32.00,0.489,1.55,1.44,0.32,6.21,0.01,0.216,-4.05
7596,2020,06,23,Hero,1,46,0.350,0.345,8.7,15.2,0.57,0.375,10.00,1.160,11.96,11.53,11.95,5.55,0.04,0.491,6.04
7597,2020,06,23,µÎ»ê,1,47,0.310,0.353,10.6,14.9,0.71,0.190,42.00,0.883,8.74,8.14,7.89,5.28,0.20,0.390,1.86
7598,2020,06,23,»ï¼º,1,43,0.306,0.345,14.0,14.0,1.00,0.111,36.00,0.836,6.65,6.91,7.07,3.77,0.05,0.386,1.55
7599,2020,06,23,·Ôµ¥,1,35,0.267,0.364,11.4,22.9,0.50,0.066,-,0.686,3.30,3.57,3.70,1.66,0.03,0.322,-0.79
7600,2020,06,23,NC,1,36,0.226,0.222,8.3,11.1,0.75,0.161,31.00,0.673,3.46,3.46,2.94,3.48,0.02,0.295,-1.69
7601,2020,06,23,SK,1,40,0.350,0.500,0.0,30.0,0.00,0.000,-,0.700,4.90,5.09,4.22,2.53,0.04,0.322,-0.92
7602,2020,06,23,ÇÑÈ­,1,43,0.324,0.393,9.3,20.9,0.44,0.135,37.00,0.854,7.44,7.73,6.91,2.89,0.04,0.382,1.38
