,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,ÆÀ½Â,ÆÀ¹«,ÆÀÆÐ,RA/G,½ÇÁ¡,ÀÚÃ¥,ÇÇÈ¨·±,º¼³Ý%,»ïÁø%,BABIP,LOB%,ERA,RA9-WAR,FIP,kFIP,WAR
4435,2018,4,8,KIA,1,0,0,3.0,3,3,1,4.8,14.3,0.375,88.2,3.0,0.42,4.11,4.08,0.19
4436,2018,4,8,»ï¼º,1,0,0,4.0,4,4,0,10.3,10.3,0.32299999999999995,71.4,4.0,0.29,4.11,4.45,0.12
4437,2018,4,8,ÇÑÈ­,1,0,0,8.0,8,8,2,14.9,12.8,0.25,63.4,7.2,0.05,7.17,7.47,-0.25
4438,2018,4,8,µÎ»ê,1,0,0,10.0,10,10,1,7.0,25.6,0.462,44.9,10.0,-0.16,4.0,3.59,0.09
4439,2018,4,8,·Ôµ¥,0,0,1,4.0,4,3,0,11.1,16.7,0.292,63.6,3.0,0.24,3.67,3.78,0.19
4440,2018,4,8,Hero,0,0,1,4.0,4,4,2,0.0,22.6,0.318,80.6,4.5,0.26,5.17,4.88,0.1
4441,2018,4,8,KT,0,0,1,12.0,12,9,1,14.3,24.5,0.44799999999999995,45.9,8.1,-0.42,4.37,4.03,0.26
4442,2018,4,8,SK,0,0,1,12.0,12,9,3,17.0,12.8,0.267,47.3,9.0,-0.34,9.34,9.67,-0.28
4443,2018,4,8,NC,0,0,1,11.0,11,10,0,23.1,17.3,0.467,57.7,10.8,-0.4,5.11,5.16,0.21
4444,2018,4,10,SK,1,0,0,1.0,1,1,0,8.3,36.1,0.316,90.0,1.0,0.56,2.11,1.47,0.35
4445,2018,4,10,µÎ»ê,1,0,0,1.0,1,1,1,3.1,34.4,0.158,111.1,1.0,0.59,3.0,2.42,0.38
4446,2018,4,10,KT,1,0,0,4.0,4,3,1,5.6,27.8,0.182,60.6,3.0,0.27,3.89,3.53,0.23
4447,2018,4,10,ÇÑÈ­,1,0,0,3.0,3,3,0,2.9,11.8,0.276,66.7,3.0,0.42,3.11,3.29,0.32
4448,2018,4,10,·Ôµ¥,1,0,0,3.0,3,3,1,18.4,28.9,0.294,86.2,3.0,0.44,5.0,4.73,0.06
4449,2018,4,10,»ï¼º,0,0,1,8.0,8,4,1,2.4,16.7,0.36700000000000005,47.6,4.0,-0.08,4.23,4.14,0.14
4450,2018,4,10,LG,0,0,1,4.0,4,4,1,7.0,20.9,0.39299999999999996,83.3,4.0,0.16,4.78,4.65,0.1
4451,2018,4,10,KIA,0,0,1,4.0,4,4,2,11.1,22.2,0.25,88.2,4.5,0.18,7.17,7.13,-0.09
4452,2018,4,10,Hero,0,0,1,4.0,4,4,2,7.9,13.2,0.33299999999999996,90.2,4.5,0.2,7.17,7.37,-0.1
4453,2018,4,10,NC,0,0,1,5.0,5,5,2,2.9,20.0,0.24,64.5,5.0,0.14,5.34,5.2,0.04
4454,2018,4,11,LG,1,0,0,0.0,0,0,0,3.6,21.4,0.15,100.0,0.0,0.74,3.0,3.02,0.26
4455,2018,4,11,·Ôµ¥,1,0,0,0.0,0,0,0,3.3,36.7,0.111,100.0,0.0,0.5,1.56,0.97,0.23
4456,2018,4,11,ÇÑÈ­,1,0,0,4.0,4,4,1,8.1,27.0,0.273,69.8,4.0,0.26,3.89,3.52,0.18
4457,2018,4,11,KT,1,0,0,4.0,4,4,3,2.9,29.4,0.222,104.2,4.0,0.2,6.45,6.05,-0.06
4458,2018,4,11,µÎ»ê,1,0,0,6.0,6,6,2,0.0,18.6,0.387,75.8,6.0,0.17,5.45,5.27,0.09
4459,2018,4,11,SK,0,0,1,3.0,3,3,2,3.3,16.7,0.22699999999999998,96.2,3.38,0.26,6.04,6.06,-0.01
4460,2018,4,11,»ï¼º,0,0,1,7.0,7,6,1,11.4,22.7,0.33299999999999996,61.6,6.0,-0.06,4.89,4.69,0.04
4461,2018,4,11,KIA,0,0,1,6.0,6,6,0,8.1,8.1,0.379,62.5,6.75,0.15,4.79,5.3,0.18
4462,2018,4,11,NC,0,0,1,12.0,12,10,2,7.8,13.7,0.5,58.6,10.0,-0.31,6.34,6.35,-0.11
4463,2018,4,11,Hero,0,0,1,12.0,12,12,0,8.9,15.6,0.515,45.5,13.5,-0.3,3.79,3.8,0.12
4464,2018,4,12,KT,1,0,0,2.0,2,2,1,5.7,22.9,0.20800000000000002,90.9,2.0,0.4,4.0,3.8,0.12
4465,2018,4,12,Hero,1,0,0,3.0,3,3,0,7.7,23.1,0.33299999999999996,75.0,3.0,0.47,2.67,2.4,0.36
4466,2018,4,12,µÎ»ê,1,0,0,3.0,3,3,0,7.9,13.2,0.25,75.0,3.0,0.4,4.23,4.52,0.2
4467,2018,4,12,ÇÑÈ­,1,0,0,4.0,4,4,2,8.1,29.7,0.23800000000000002,83.3,4.0,0.31,5.11,4.64,0.19
4468,2018,4,12,LG,1,0,0,4.0,4,4,0,2.8,27.8,0.304,55.6,4.0,0.3,1.78,1.31,0.57
4469,2018,4,12,·Ôµ¥,0,0,1,5.0,5,4,1,10.0,30.0,0.348,69.0,4.0,0.12,3.78,3.24,0.16
4470,2018,4,12,SK,0,0,1,5.0,5,4,0,5.4,18.9,0.33299999999999996,58.3,4.15,0.08,3.09,3.03,0.26
4471,2018,4,12,NC,0,0,1,7.0,7,6,4,4.7,16.3,0.31,86.5,6.0,-0.0,8.89,8.88,-0.17
4472,2018,4,12,»ï¼º,0,0,1,9.0,9,9,6,2.3,14.0,0.36700000000000005,93.8,9.0,-0.14,11.34,11.32,-0.33
4473,2018,4,12,KIA,0,0,1,15.0,15,15,2,6.8,15.9,0.484,33.0,16.88,-0.5,6.67,6.63,-0.07
4474,2018,4,13,µÎ»ê,1,0,0,0.0,0,0,0,3.3,33.3,0.105,100.0,0.0,0.8,1.78,1.3,0.55
4475,2018,4,13,LG,1,0,0,1.0,1,1,1,11.1,16.7,0.16,105.3,1.0,0.62,5.11,5.23,0.07
4476,2018,4,13,»ï¼º,1,0,0,2.0,2,2,0,8.6,17.1,0.192,75.0,2.0,0.54,3.34,3.4,0.26
4477,2018,4,13,SK,1,0,0,2.0,2,2,0,0.0,30.6,0.292,75.0,2.0,0.66,1.56,0.98,0.64
4478,2018,4,13,·Ôµ¥,1,0,0,4.0,4,3,1,8.3,27.8,0.17600000000000002,53.6,3.0,0.38,3.89,3.52,0.23
4479,2018,4,13,ÇÑÈ­,0,0,1,4.0,4,3,0,4.8,19.0,0.344,69.2,3.0,0.24,2.56,2.35,0.34
4480,2018,4,13,KT,0,0,1,3.0,3,3,1,3.3,20.0,0.1,55.6,3.38,0.31,4.54,4.5,0.15
4481,2018,4,13,NC,0,0,1,4.0,4,4,1,13.2,18.4,0.391,82.2,4.5,0.14,5.79,5.86,-0.01
4482,2018,4,13,KIA,0,0,1,8.0,8,8,1,11.4,25.0,0.385,54.8,8.0,-0.43,4.34,3.96,0.17
4483,2018,4,13,Hero,0,0,1,12.0,12,12,0,17.0,8.5,0.353,42.9,12.0,-0.15,5.78,6.38,-0.03
4484,2018,4,14,LG,1,0,0,0.0,0,0,0,9.1,27.3,0.28600000000000003,100.0,0.0,0.72,2.67,2.4,0.33
4485,2018,4,14,SK,1,0,0,0.0,0,0,0,3.1,31.2,0.15,100.0,0.0,0.65,2.11,1.7,0.5
4486,2018,4,14,ÇÑÈ­,1,0,0,2.0,2,2,1,12.8,23.1,0.217,94.3,2.0,0.44,5.11,5.02,0.11
4487,2018,4,14,Hero,1,0,0,6.0,6,6,2,0.0,19.4,0.259,48.4,6.0,0.22,5.0,4.81,0.18
4488,2018,4,14,µÎ»ê,0,0,1,7.0,7,7,2,5.4,18.9,0.32,58.8,7.88,-0.05,6.29,6.19,-0.02
4489,2018,4,14,NC,0,0,1,7.0,7,7,3,7.7,25.6,0.391,74.1,7.88,-0.02,7.17,6.69,-0.06
4490,2018,4,14,KT,0,0,1,8.0,8,8,2,2.7,24.3,0.44,53.6,9.0,-0.14,5.04,4.57,0.12
4491,2018,4,14,»ï¼º,0,0,1,14.0,14,14,4,4.4,15.6,0.419,41.7,15.75,-0.42,9.54,9.46,-0.13
4492,2018,4,15,SK,1,0,0,2.0,2,2,0,10.3,17.9,0.429,87.5,2.0,0.68,3.45,3.45,0.25
4493,2018,4,15,µÎ»ê,1,0,0,2.0,2,2,0,13.2,31.6,0.21100000000000002,81.8,2.0,0.64,3.34,2.97,0.39
4494,2018,4,15,ÇÑÈ­,1,0,0,4.0,4,4,1,5.4,5.4,0.32299999999999995,77.6,4.0,0.23,5.34,5.79,-0.0
4495,2018,4,15,LG,1,0,0,8.0,8,8,0,11.4,6.8,0.371,57.9,8.0,0.39,5.0,5.56,0.07
4496,2018,4,15,Hero,0,0,1,3.0,3,3,0,13.2,21.1,0.33299999999999996,76.9,3.0,0.31,3.56,3.5,0.21
4497,2018,4,15,NC,0,0,1,3.0,3,3,0,2.9,8.8,0.429,76.9,3.38,0.23,3.29,3.55,0.21
4498,2018,4,15,»ï¼º,0,0,1,7.0,7,7,0,15.0,10.0,0.345,58.8,7.88,-0.07,5.29,5.78,-0.03
4499,2018,4,15,KT,0,0,1,11.0,11,9,1,9.5,11.9,0.469,48.4,10.12,-0.31,5.54,5.73,0.02
4500,2018,4,17,NC,1,0,0,2.0,2,2,0,10.9,23.9,0.267,84.6,1.64,0.71,2.76,2.51,0.39
4501,2018,4,17,KIA,1,0,0,4.0,4,2,1,11.9,21.4,0.26899999999999996,79.4,2.0,0.27,5.11,5.02,0.11
4502,2018,4,17,ÇÑÈ­,1,0,0,2.0,2,2,0,3.0,27.3,0.304,75.0,2.0,0.53,2.0,1.63,0.46
4503,2018,4,17,»ï¼º,1,0,0,6.0,6,3,2,9.3,20.9,0.33299999999999996,75.8,3.0,0.08,6.23,6.08,0.0
4504,2018,4,17,SK,1,0,0,5.0,5,5,0,12.5,15.0,0.379,68.8,5.0,0.13,4.0,4.17,0.11
4505,2018,4,17,Hero,0,0,1,3.0,3,3,1,4.9,22.0,0.28600000000000003,83.3,2.45,0.62,3.76,3.61,0.35
4506,2018,4,17,LG,0,0,1,5.0,5,4,0,14.6,14.6,0.379,70.6,4.5,0.1,4.04,4.16,0.1
4507,2018,4,17,µÎ»ê,0,0,1,5.0,5,5,2,7.7,23.1,0.4,82.0,5.0,0.09,5.56,5.3,-0.01
4508,2018,4,17,KT,0,0,1,9.0,9,9,4,6.2,25.0,0.5,79.3,9.0,-0.17,8.45,8.0,-0.11
4509,2018,4,17,·Ôµ¥,0,0,1,11.0,11,10,1,14.6,22.9,0.429,48.4,10.0,-0.24,5.0,4.73,0.07
4510,2018,4,18,KIA,1,0,0,3.0,3,0,0,7.5,15.0,0.33299999999999996,76.9,0.0,0.45,3.34,3.4,0.3
4511,2018,4,18,NC,1,0,0,0.0,0,0,0,3.3,30.0,0.1,100.0,0.0,0.88,2.0,1.63,0.56
4512,2018,4,18,SK,1,0,0,3.0,3,3,0,8.6,20.0,0.36,75.0,3.0,0.44,3.11,3.07,0.33
4513,2018,4,18,µÎ»ê,1,0,0,4.0,4,4,1,9.3,27.9,0.5,85.2,4.0,0.34,4.45,4.04,0.27
4514,2018,4,18,·Ôµ¥,1,0,0,7.0,7,7,3,9.6,32.7,0.48,83.3,5.25,0.22,5.59,5.01,0.02
4515,2018,4,18,Hero,0,0,1,1.0,1,1,0,0.0,27.6,0.1,50.0,1.0,0.7,1.89,1.58,0.56
4516,2018,4,18,ÇÑÈ­,0,0,1,5.0,5,3,0,15.8,31.6,0.35,61.5,3.38,-0.04,2.92,2.35,0.32
4517,2018,4,18,LG,0,0,1,4.0,4,4,0,8.1,10.8,0.29600000000000004,69.2,4.5,0.19,4.17,4.5,0.14
4518,2018,4,18,KT,0,0,1,8.0,8,7,4,7.3,14.6,0.321,76.9,7.0,-0.11,9.11,9.19,-0.24
4519,2018,4,18,»ï¼º,0,0,1,9.0,9,9,4,8.2,24.5,0.31,70.2,7.15,-0.14,7.2,6.9,-0.18
4520,2018,4,19,»ï¼º,1,0,0,0.0,0,0,0,8.6,20.0,0.32,100.0,0.0,0.74,3.11,3.07,0.23
4521,2018,4,19,µÎ»ê,1,0,0,2.0,2,2,0,8.3,27.8,0.304,80.0,2.0,0.46,2.45,2.07,0.38
4522,2018,4,19,KIA,1,0,0,4.0,4,3,1,2.8,19.4,0.259,65.8,3.0,0.28,3.89,3.75,0.25
4523,2018,4,19,Hero,1,0,0,3.0,3,3,1,11.8,26.5,0.25,81.4,3.0,0.52,4.45,4.24,0.21
4524,2018,4,19,SK,1,0,0,5.0,5,5,2,9.3,18.6,0.379,84.5,5.0,0.25,5.78,5.63,0.06
4525,2018,4,19,KT,0,0,1,6.0,6,5,2,2.6,31.6,0.23800000000000002,48.4,5.0,0.01,4.56,3.93,0.27
4526,2018,4,19,·Ôµ¥,0,0,1,6.0,6,5,0,15.2,13.0,0.433,72.7,5.0,0.08,5.34,5.73,0.06
4527,2018,4,19,ÇÑÈ­,0,0,1,5.0,5,5,0,7.9,21.1,0.40700000000000003,64.3,5.62,0.18,2.79,2.55,0.22
4528,2018,4,19,NC,0,0,1,6.0,6,6,1,10.5,26.3,0.435,66.2,6.75,-0.03,4.29,3.86,0.14
4529,2018,4,19,LG,0,0,1,8.0,8,8,2,2.6,7.9,0.32299999999999995,53.6,9.0,-0.15,6.92,7.25,-0.11
4530,2018,4,20,Hero,1,0,0,1.0,1,1,0,0.0,13.9,0.267,88.9,1.0,0.52,2.89,2.97,0.25
4531,2018,4,20,LG,1,0,0,4.0,4,3,1,5.6,8.3,0.233,69.8,3.0,0.35,5.11,5.46,0.04
4532,2018,4,20,µÎ»ê,1,0,0,4.0,4,4,1,13.5,13.5,0.231,75.5,4.0,0.36,5.67,5.95,0.04
4533,2018,4,20,KT,1,0,0,4.0,4,4,2,0.0,16.7,0.321,85.4,4.0,0.29,5.23,5.14,0.06
4534,2018,4,20,·Ôµ¥,1,0,0,5.0,5,5,1,19.5,26.8,0.28600000000000003,73.5,5.0,0.14,5.34,5.11,0.07
4535,2018,4,20,»ï¼º,0,0,1,5.0,5,4,1,9.1,9.1,0.324,76.9,4.0,0.14,5.89,6.29,-0.02
4536,2018,4,20,ÇÑÈ­,0,0,1,6.0,6,6,2,9.5,16.7,0.39299999999999996,78.9,6.0,0.01,6.67,6.75,-0.07
4537,2018,4,20,KIA,0,0,1,6.0,6,6,1,10.8,21.6,0.391,66.2,6.75,-0.04,5.17,5.06,-0.0
4538,2018,4,20,NC,0,0,1,9.0,9,9,3,4.9,14.6,0.36700000000000005,59.3,9.0,-0.17,7.34,7.36,-0.14
4539,2018,4,20,SK,0,0,1,10.0,10,10,2,14.6,19.5,0.41700000000000004,55.6,11.25,-0.29,7.54,7.55,-0.06
4540,2018,4,21,»ï¼º,1,0,0,1.0,1,1,0,2.9,20.6,0.26899999999999996,87.5,1.0,0.55,2.45,2.3,0.38
4541,2018,4,21,LG,1,0,0,3.0,3,2,2,7.9,26.3,0.14300000000000002,97.2,2.0,0.46,6.0,5.76,0.13
4542,2018,4,21,Hero,1,0,0,3.0,3,3,1,5.7,11.4,0.25,81.4,3.0,0.47,4.89,5.13,0.11
4543,2018,4,21,·Ôµ¥,1,0,0,3.0,3,3,1,7.7,20.5,0.29600000000000004,84.9,3.0,0.71,4.34,4.18,0.31
4544,2018,4,21,µÎ»ê,1,0,0,5.0,5,5,1,13.5,16.2,0.32,71.4,5.0,0.23,5.45,5.62,0.01
4545,2018,4,21,ÇÑÈ­,0,0,1,4.0,4,3,0,10.3,20.5,0.33299999999999996,69.2,3.0,0.26,3.23,3.12,0.3
4546,2018,4,21,SK,0,0,1,4.0,4,4,2,5.9,29.4,0.3,83.3,4.32,0.17,5.11,4.61,0.09
4547,2018,4,21,KT,0,0,1,4.0,4,4,1,18.4,10.5,0.32,82.2,4.5,0.11,6.92,7.4,-0.12
4548,2018,4,21,NC,0,0,1,6.0,6,6,1,7.0,25.6,0.423,68.5,6.0,0.02,4.0,3.59,0.17
4549,2018,4,21,KIA,0,0,1,10.0,10,10,2,7.5,17.5,0.40700000000000003,49.3,11.25,-0.22,6.67,6.63,-0.06
4550,2018,4,22,Hero,1,0,0,1.0,1,1,0,0.0,26.7,0.22699999999999998,80.0,1.0,0.7,1.89,1.58,0.56
4551,2018,4,22,KT,1,0,0,4.0,4,3,0,12.8,20.5,0.308,69.2,3.0,0.48,3.56,3.5,0.27
4552,2018,4,22,KIA,1,0,0,4.0,4,3,0,5.1,17.9,0.33299999999999996,66.7,3.0,0.36,2.78,2.68,0.29
4553,2018,4,22,LG,1,0,0,4.0,4,4,1,7.3,9.8,0.375,82.2,4.0,0.29,5.23,5.51,0.05
4554,2018,4,22,SK,1,0,0,4.0,4,4,0,5.4,24.3,0.34600000000000003,63.6,4.0,0.24,2.34,2.02,0.33
4555,2018,4,22,NC,0,0,1,5.0,5,4,3,12.8,15.4,0.24,91.8,4.0,0.09,8.34,8.51,-0.25
4556,2018,4,22,»ï¼º,0,0,1,6.0,6,5,2,2.6,30.8,0.391,68.6,5.0,-0.02,4.56,3.93,0.19
4557,2018,4,22,ÇÑÈ­,0,0,1,10.0,10,10,2,6.7,15.6,0.39399999999999996,52.6,10.0,-0.23,6.0,5.96,-0.04
4558,2018,4,22,·Ôµ¥,0,0,1,10.0,10,10,2,19.1,14.9,0.39299999999999996,62.5,10.0,-0.18,8.0,8.27,-0.16
4559,2018,4,22,µÎ»ê,0,0,1,14.0,14,14,3,5.8,7.7,0.46299999999999997,55.0,14.0,-0.42,8.45,8.81,-0.11
4560,2018,4,24,LG,1,0,0,2.0,2,1,0,17.5,10.0,0.25,85.7,1.0,0.58,4.78,5.21,0.07
4561,2018,4,24,»ï¼º,1,0,0,2.0,2,2,0,3.1,28.1,0.22699999999999998,66.7,2.0,0.42,2.0,1.63,0.38
4562,2018,4,24,·Ôµ¥,1,0,0,8.0,8,7,2,13.3,28.9,0.33299999999999996,60.6,7.0,-0.09,5.67,5.13,0.06
4563,2018,4,24,µÎ»ê,1,0,0,9.0,9,9,1,16.7,14.6,0.375,61.2,9.0,0.17,6.23,6.44,0.08
4564,2018,4,24,NC,0,0,1,7.0,7,7,1,17.9,17.9,0.261,55.6,7.88,-0.09,6.17,6.28,-0.09
4565,2018,4,24,SK,0,0,1,10.0,10,8,3,9.3,23.3,0.32,50.8,8.0,-0.22,7.45,7.2,-0.08
4566,2018,4,24,Hero,0,0,1,8.0,8,8,2,10.3,7.7,0.29600000000000004,60.6,9.0,0.14,8.42,9.0,-0.01
4567,2018,4,24,KT,0,0,1,14.0,14,13,4,8.2,12.2,0.406,54.3,13.0,-0.57,10.45,10.77,-0.32
4568,2018,4,25,LG,1,0,0,1.0,1,1,0,5.7,17.1,0.231,88.9,1.0,0.68,3.34,3.41,0.25
4569,2018,4,25,NC,1,0,0,2.0,2,2,0,2.7,16.2,0.3,80.0,2.0,0.43,2.67,2.63,0.36
4570,2018,4,25,ÇÑÈ­,1,0,0,2.0,2,2,0,0.0,22.9,0.259,71.4,2.0,0.64,1.89,1.58,0.61
4571,2018,4,25,·Ôµ¥,1,0,0,4.0,4,4,1,9.3,18.6,0.36700000000000005,82.2,4.0,0.69,4.67,4.57,0.3
4572,2018,4,25,SK,1,0,0,6.0,6,6,2,4.9,19.5,0.35700000000000004,71.4,5.4,-0.08,4.97,4.8,0.3
4573,2018,4,25,Hero,0,0,1,2.0,2,1,0,0.0,21.9,0.375,80.0,1.12,0.4,2.29,2.07,0.35
4574,2018,4,25,KIA,0,0,1,3.0,3,3,1,5.6,19.4,0.192,75.8,3.0,0.35,4.23,4.13,0.22
4575,2018,4,25,KT,0,0,1,5.0,5,5,1,2.4,9.5,0.455,78.3,5.0,0.16,4.89,5.14,0.08
4576,2018,4,25,µÎ»ê,0,0,1,7.0,7,6,3,8.7,19.6,0.321,79.7,5.59,-0.18,7.7,7.67,-0.08
4577,2018,4,25,»ï¼º,0,0,1,9.0,9,9,1,6.8,15.9,0.4,56.8,9.0,-0.08,5.56,5.71,0.01
4578,2018,4,26,LG,1,0,0,1.0,1,0,0,14.3,20.0,0.14300000000000002,90.0,0.0,0.79,4.45,4.63,0.28
4579,2018,4,26,ÇÑÈ­,1,0,0,1.0,1,1,0,5.1,2.6,0.28600000000000003,92.3,1.0,0.57,4.45,5.07,0.12
4580,2018,4,26,KT,1,0,0,2.0,2,2,1,6.2,28.1,0.158,87.0,2.0,0.54,3.78,3.47,0.28
4581,2018,4,26,NC,1,0,0,2.0,2,2,0,5.3,21.1,0.308,83.3,2.0,0.54,3.23,3.14,0.33
4582,2018,4,26,SK,1,0,0,4.0,4,4,0,5.1,23.1,0.37,69.2,4.0,0.73,2.67,2.41,0.41
4583,2018,4,26,KIA,0,0,1,3.0,3,3,0,8.1,24.3,0.28,70.0,3.0,0.4,2.67,2.4,0.42
4584,2018,4,26,»ï¼º,0,0,1,5.0,5,4,0,2.6,13.2,0.29,54.5,4.0,0.14,3.23,3.36,0.19
4585,2018,4,26,·Ôµ¥,0,0,1,5.0,5,5,0,11.4,20.0,0.33299999999999996,58.3,5.62,0.04,3.79,3.8,0.09
4586,2018,4,26,µÎ»ê,0,0,1,5.0,5,5,2,18.4,21.1,0.3,83.3,5.62,0.05,7.92,7.99,-0.08
4587,2018,4,26,Hero,0,0,1,11.0,11,11,1,12.5,14.6,0.485,57.5,12.38,-0.35,5.42,5.43,-0.02
4588,2018,4,27,LG,1,0,0,2.0,2,2,0,10.3,12.8,0.24100000000000002,83.3,2.0,0.42,4.23,4.51,0.08
4589,2018,4,27,µÎ»ê,1,0,0,2.0,2,2,0,10.8,27.0,0.273,80.0,2.0,0.48,2.78,2.46,0.34
4590,2018,4,27,·Ôµ¥,1,0,0,3.0,3,3,1,0.0,15.8,0.355,84.9,3.0,0.37,3.78,3.69,0.23
4591,2018,4,27,SK,1,0,0,3.0,3,3,0,5.1,23.1,0.35700000000000004,75.0,3.0,0.31,2.34,2.02,0.32
4592,2018,4,27,KIA,1,0,0,3.0,3,3,2,8.3,19.4,0.16699999999999998,96.8,3.0,0.35,6.0,5.96,0.03
4593,2018,4,27,NC,0,0,1,6.0,6,4,1,7.7,28.2,0.348,60.3,4.0,0.06,3.67,3.2,0.27
4594,2018,4,27,ÇÑÈ­,0,0,1,5.0,5,5,0,8.1,21.6,0.36,61.5,5.62,0.22,3.17,2.99,0.32
4595,2018,4,27,Hero,0,0,1,8.0,8,8,3,5.1,15.4,0.28,56.8,8.0,-0.1,7.67,7.76,-0.11
4596,2018,4,27,KT,0,0,1,8.0,8,8,1,9.3,14.0,0.43799999999999994,62.5,8.0,0.02,4.78,4.85,0.14
4597,2018,4,27,»ï¼º,0,0,1,9.0,9,9,1,5.0,17.5,0.467,51.3,10.12,-0.18,4.29,4.12,0.12
4598,2018,4,28,KT,1,0,0,2.0,2,1,1,0.0,10.8,0.29,93.8,1.0,0.43,4.56,4.75,0.1
4599,2018,4,28,NC,1,0,0,1.0,1,1,0,2.8,13.9,0.24100000000000002,88.9,1.0,0.53,3.23,3.36,0.25
4600,2018,4,28,ÇÑÈ­,1,0,0,2.0,2,1,1,5.3,18.4,0.28600000000000003,93.8,1.0,0.5,4.23,4.13,0.2
4601,2018,4,28,SK,1,0,0,4.0,4,2,0,0.0,16.2,0.276,55.6,2.0,0.25,2.67,2.64,0.33
4602,2018,4,28,LG,1,0,0,4.0,4,3,1,14.3,19.0,0.28,82.2,3.0,0.28,6.0,6.13,0.03
4603,2018,4,28,Hero,0,0,1,6.0,6,3,0,2.5,27.5,0.40700000000000003,53.8,3.0,-0.02,1.89,1.37,0.59
4604,2018,4,28,·Ôµ¥,0,0,1,4.0,4,4,0,8.3,25.0,0.28600000000000003,63.6,4.0,0.17,3.0,2.81,0.23
4605,2018,4,28,»ï¼º,0,0,1,6.0,6,5,0,15.8,21.1,0.391,60.0,5.62,0.07,3.54,3.41,0.19
4606,2018,4,28,µÎ»ê,0,0,1,5.0,5,5,0,2.9,11.4,0.33299999999999996,54.5,5.62,0.05,3.04,3.17,0.15
4607,2018,4,28,KIA,0,0,1,9.0,9,9,2,7.5,20.0,0.40700000000000003,53.0,10.12,-0.16,6.04,5.81,0.09
4608,2018,4,29,µÎ»ê,1,0,0,1.0,1,1,0,8.6,8.6,0.207,88.9,1.0,0.67,4.0,4.39,0.19
4609,2018,4,29,·Ôµ¥,1,0,0,3.0,3,3,1,9.8,17.1,0.379,89.0,3.0,0.45,4.56,4.52,0.17
4610,2018,4,29,KT,1,0,0,3.0,3,3,0,7.9,23.7,0.28,72.7,3.0,0.59,3.0,2.8,0.54
4611,2018,4,29,Hero,1,0,0,5.0,5,4,1,16.3,16.3,0.33299999999999996,76.9,4.0,0.16,5.89,6.05,-0.01
4612,2018,4,29,»ï¼º,1,0,0,7.0,7,6,1,4.8,19.0,0.452,64.1,6.0,-0.05,4.0,3.8,0.09
4613,2018,4,29,KIA,0,0,1,5.0,5,3,3,0.0,18.2,0.25,83.3,3.38,0.07,7.04,6.89,-0.04
4614,2018,4,29,ÇÑÈ­,0,0,1,4.0,4,4,1,5.4,18.9,0.25,75.5,4.5,0.11,5.42,5.46,-0.06
4615,2018,4,29,NC,0,0,1,7.0,7,7,3,4.9,7.3,0.273,71.4,7.0,-0.04,8.0,8.36,-0.16
4616,2018,4,29,SK,0,0,1,8.0,8,7,0,7.0,18.6,0.5479999999999999,60.0,7.88,-0.09,2.79,2.55,0.27
4617,2018,4,29,LG,0,0,1,8.0,8,8,2,0.0,25.6,0.5329999999999999,65.8,8.0,-0.14,4.11,3.48,0.2
4618,2018,5,1,·Ôµ¥,1,0,0,0.0,0,0,0,6.2,15.6,0.304,100.0,0.0,0.75,3.56,3.74,0.23
4619,2018,5,1,µÎ»ê,1,0,0,2.0,2,2,1,2.9,17.1,0.222,90.9,2.0,0.47,4.11,4.08,0.16
4620,2018,5,1,SK,1,0,0,3.0,3,3,1,0.0,29.4,0.304,75.8,3.0,0.32,2.89,2.37,0.39
4621,2018,5,1,Hero,1,0,0,4.0,4,4,1,20.9,20.9,0.348,85.2,4.0,0.26,6.45,6.56,-0.06
4622,2018,5,1,ÇÑÈ­,1,0,0,5.0,5,4,1,7.7,17.9,0.28600000000000003,66.0,4.0,0.15,4.56,4.52,0.16
4623,2018,5,1,KT,0,0,1,4.0,4,4,2,2.9,22.9,0.304,85.4,4.5,0.1,5.67,5.39,-0.02
4624,2018,5,1,KIA,0,0,1,4.0,4,4,0,5.1,12.8,0.433,75.0,4.5,0.21,3.54,3.68,0.23
4625,2018,5,1,LG,0,0,1,6.0,6,5,3,7.7,15.4,0.32,83.3,5.62,-0.01,8.54,8.63,-0.18
4626,2018,5,1,»ï¼º,0,0,1,12.0,12,12,2,8.3,8.3,0.405,52.1,12.0,-0.28,7.34,7.74,-0.17
4627,2018,5,1,NC,0,0,1,13.0,13,13,3,6.4,19.1,0.452,44.3,13.0,-0.3,7.0,6.75,0.08
4628,2018,5,2,ÇÑÈ­,1,0,0,3.0,3,3,1,0.0,21.2,0.24,71.4,3.0,0.34,3.56,3.36,0.25
4629,2018,5,2,SK,1,0,0,4.0,4,4,1,15.6,24.4,0.4,84.3,4.0,0.45,5.0,4.73,0.12
4630,2018,5,2,KIA,1,0,0,6.0,6,6,2,7.5,17.5,0.35700000000000004,73.8,6.0,0.04,6.0,5.96,0.11
4631,2018,5,2,NC,1,0,0,8.0,8,8,1,8.9,13.3,0.382,60.2,8.0,-0.16,5.11,5.23,0.01
4632,2018,5,2,LG,0,0,1,4.0,4,4,1,5.6,30.6,0.364,72.9,4.32,0.11,3.31,2.69,0.33
4633,2018,5,2,»ï¼º,0,0,1,7.0,7,7,2,4.5,25.0,0.444,72.4,7.0,0.01,5.45,5.05,0.07
