,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,평균자책점,승,패,세이브,홀드,승률,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률
494,2017,이재학,NC,투수,28,23,119.0,0,1,2,21,1,1.0,0,0,0,0.0,5.67,5,7,0,0,0.417,142,22,41,13,117,88,75,1.54
495,2017,해커,NC,투수,26,26,160.33333333333334,4,0,8,28,2,0.9,0,0,0,0.0,3.42,12,7,0,0,0.632,159,14,29,14,97,64,61,1.17
496,2017,맨쉽,NC,투수,21,21,112.66666666666667,2,0,2,15,0,0.895,0,0,0,0.0,3.67,12,4,0,0,0.75,112,7,33,7,86,51,46,1.29
497,2017,정수민,NC,투수,15,1,28.0,0,0,0,4,1,1.0,0,0,0,0.0,6.75,1,1,0,0,0.5,31,7,16,1,28,21,21,1.68
498,2017,이형범,NC,투수,14,4,29.333333333333332,0,0,2,3,0,1.0,0,0,0,0.0,3.07,1,2,0,0,0.333,26,2,13,5,14,12,10,1.33
499,2017,김주한,SK,투수,63,3,69.66666666666667,0,0,6,9,0,1.0,0,0,0,0.0,5.94,6,5,5,11,0.545,82,10,32,5,45,51,46,1.64
500,2017,박정배,SK,투수,61,0,68.0,4,0,6,4,1,0.714,0,0,0,0.0,3.57,5,3,7,16,0.625,58,9,33,3,49,32,27,1.34
501,2017,박희수,SK,투수,48,0,38.0,3,0,2,3,0,0.625,0,0,0,0.0,6.63,2,6,8,9,0.25,49,8,19,4,29,29,28,1.79
502,2017,문광은,SK,투수,46,0,44.666666666666664,0,0,3,5,0,1.0,0,0,0,0.0,7.05,2,4,2,5,0.333,51,5,20,4,41,36,35,1.59
503,2017,채병용,SK,투수,43,0,50.0,0,0,5,8,1,1.0,0,0,0,0.0,6.84,6,4,0,6,0.6,62,8,15,3,43,40,38,1.54
504,2017,서진용,SK,투수,42,0,46.0,0,0,0,4,0,1.0,0,0,0,0.0,3.91,2,3,3,3,0.4,43,4,23,0,55,21,20,1.43
505,2017,신재웅,SK,투수,32,0,31.0,2,0,1,3,0,0.667,0,0,0,0.0,3.19,0,1,2,4,0.0,23,3,15,0,29,11,11,1.23
506,2017,켈리,SK,투수,30,30,190.0,5,2,4,34,2,0.884,0,0,0,0.0,3.6,16,7,0,0,0.696,204,16,45,11,189,85,76,1.31
507,2017,문승원,SK,투수,29,29,155.33333333333334,3,2,9,21,4,0.909,0,0,0,0.0,5.33,6,12,0,0,0.333,181,25,54,11,86,98,92,1.51
508,2017,박종훈,SK,투수,29,28,151.33333333333334,4,0,18,28,1,0.92,0,0,0,0.0,4.1,12,7,0,1,0.632,145,16,61,25,107,74,69,1.36
509,2017,다이아몬드,SK,투수,24,24,134.33333333333334,0,3,11,17,0,1.0,0,0,0,0.0,4.42,10,7,0,0,0.588,163,11,35,9,59,69,66,1.47
510,2017,윤희상,SK,투수,23,22,120.0,3,0,8,17,1,0.893,0,0,0,0.0,6.0,6,7,0,0,0.462,149,16,33,10,82,85,80,1.52
511,2017,김태훈,SK,투수,21,6,41.333333333333336,0,0,1,1,0,1.0,0,0,0,0.0,6.53,2,2,0,3,0.5,61,8,19,3,34,34,30,1.94
512,2018,이보근,키움,투수,64,0,61.0,2,0,3,5,1,0.8,0,0,0,0.0,4.28,7,6,0,24,0.538,66,6,14,4,54,36,29,1.31
513,2018,오주원,키움,투수,61,0,52.333333333333336,0,0,3,10,1,1.0,0,0,0,0.0,6.19,3,6,1,15,0.333,61,8,13,1,36,37,36,1.41
514,2018,김상수,키움,투수,58,0,55.666666666666664,0,1,1,6,0,1.0,0,0,0,0.0,5.17,2,3,18,14,0.4,53,9,23,1,68,32,32,1.37
515,2018,김성민,키움,투수,46,1,48.0,1,1,2,5,0,0.875,0,0,0,0.0,6.19,2,1,0,5,0.667,61,6,21,3,45,38,33,1.71
516,2018,김동준,키움,투수,33,3,47.666666666666664,0,2,5,4,0,1.0,0,0,0,0.0,6.04,2,2,2,1,0.5,61,10,18,4,36,33,32,1.66
517,2018,양현,키움,투수,33,0,32.666666666666664,0,0,1,2,0,1.0,0,0,0,0.0,3.58,1,1,0,5,0.5,31,4,13,1,20,13,13,1.35
518,2018,이승호,키움,투수,32,4,45.0,0,1,4,3,0,1.0,0,0,0,0.0,5.6,1,3,0,4,0.25,44,8,22,5,38,28,28,1.47
519,2018,브리검,키움,투수,31,30,199.0,5,2,8,28,5,0.878,0,0,0,0.0,3.84,11,7,0,1,0.611,188,19,50,19,175,89,85,1.2
520,2018,한현희,키움,투수,30,28,169.0,1,2,6,26,6,0.97,0,0,0,0.0,4.79,11,7,0,0,0.611,208,22,49,20,105,98,90,1.52
521,2018,신재영,키움,투수,26,21,101.33333333333333,2,0,4,7,2,0.846,0,0,0,0.0,6.75,8,9,0,1,0.471,133,31,23,8,53,80,76,1.54
522,2018,최원태,키움,투수,23,23,134.33333333333334,0,0,12,18,3,1.0,0,0,0,0.0,3.95,13,7,0,0,0.65,144,8,35,11,101,62,59,1.33
523,2018,윤영삼,키움,투수,22,0,29.666666666666668,1,0,2,4,0,0.857,0,0,0,0.0,4.85,1,0,2,0,1.0,31,2,8,1,32,18,16,1.31
524,2018,김선기,키움,투수,21,0,22.666666666666668,0,0,1,3,0,1.0,0,0,0,0.0,7.94,0,1,0,1,0.0,34,5,16,0,21,22,20,2.21
525,2018,안우진,키움,투수,20,5,41.333333333333336,1,0,1,5,0,0.857,0,0,0,0.0,7.19,2,4,0,1,0.333,46,6,28,3,46,35,33,1.79
526,2018,조상우,키움,투수,18,0,19.0,0,0,0,3,1,1.0,0,0,0,0.0,3.79,1,2,9,0,0.333,16,1,6,2,23,11,8,1.16
527,2018,해커,키움,투수,14,13,79.66666666666667,2,4,4,12,2,0.889,0,0,0,0.0,5.2,5,3,0,0,0.625,86,16,30,5,56,49,46,1.46
528,2018,로저스,키움,투수,13,13,83.0,3,2,6,13,2,0.864,0,0,0,0.0,3.8,5,4,0,0,0.556,89,7,16,5,65,40,35,1.27
529,2018,하영민,키움,투수,9,1,16.333333333333332,1,1,2,3,0,0.833,0,0,0,0.0,7.71,0,2,0,0,0.0,30,3,7,1,10,18,14,2.27
530,2018,김정인,키움,투수,2,2,7.333333333333333,0,0,0,0,0,0.0,0,0,0,0.0,8.59,0,1,0,0,0.0,14,1,3,1,4,7,7,2.32
531,2018,박치국,두산,투수,67,0,67.0,0,0,2,11,2,1.0,0,0,0,0.0,3.63,1,5,3,17,0.167,80,5,15,9,60,30,27,1.42
532,2018,김강률,두산,투수,65,0,76.0,1,0,6,11,2,0.944,0,0,0,0.0,4.62,5,0,6,11,1.0,72,7,24,3,81,42,39,1.26
533,2018,함덕주,두산,투수,62,0,67.0,1,0,4,7,0,0.917,0,0,0,0.0,2.96,6,3,27,3,0.667,58,4,37,4,75,23,22,1.42
534,2018,김승회,두산,투수,55,0,54.666666666666664,0,0,6,12,3,1.0,0,0,0,0.0,3.46,3,4,3,11,0.429,54,6,23,5,34,26,21,1.41
535,2018,이영하,두산,투수,40,17,122.66666666666667,2,0,3,18,2,0.913,0,0,0,0.0,5.28,10,3,0,2,0.769,140,15,54,9,90,75,72,1.58
536,2018,이현승,두산,투수,39,0,30.666666666666668,0,0,1,5,1,1.0,0,0,0,0.0,4.99,1,0,0,6,1.0,39,4,14,1,21,18,17,1.73
537,2018,곽빈,두산,투수,32,0,31.0,0,0,3,3,0,1.0,0,0,0,0.0,7.55,3,1,1,4,0.75,44,6,17,3,26,26,26,1.97
538,2018,유희관,두산,투수,29,28,141.0,0,0,4,24,3,1.0,0,0,0,0.0,6.7,10,10,0,0,0.5,197,23,42,4,81,108,105,1.7
539,2018,후랭코프,두산,투수,28,28,149.33333333333334,0,1,7,15,1,1.0,0,0,0,0.0,3.74,18,3,0,0,0.857,118,12,55,22,134,64,62,1.16
540,2018,린드블럼,두산,투수,26,26,168.66666666666666,0,0,7,8,1,1.0,0,0,0,0.0,2.88,15,4,0,0,0.789,142,16,38,8,157,56,54,1.07
541,2018,이용찬,두산,투수,25,24,144.0,1,0,6,18,1,0.96,0,0,0,0.0,3.63,15,3,0,0,0.833,151,14,36,8,102,62,58,1.3
542,2018,장원준,두산,투수,24,16,71.66666666666667,2,0,1,10,2,0.846,0,0,0,0.0,9.92,3,7,0,2,0.3,101,12,33,11,46,81,79,1.87
543,2018,박신지,두산,투수,17,0,21.0,0,0,1,0,0,1.0,0,0,0,0.0,3.0,1,2,0,0,0.333,14,4,9,1,16,7,7,1.1
544,2018,윤수호,두산,투수,17,0,25.333333333333332,0,0,1,3,0,1.0,0,0,0,0.0,9.24,0,1,0,0,0.0,33,4,17,1,19,31,26,1.97
545,2018,홍상삼,두산,투수,17,0,14.666666666666666,0,0,1,0,0,1.0,0,0,0,0.0,4.3,1,0,0,0,1.0,13,1,12,2,13,7,7,1.7
546,2018,김정후,두산,투수,13,0,17.333333333333332,1,0,1,0,0,0.5,0,0,0,0.0,3.63,0,1,0,0,0.0,12,3,12,1,12,8,7,1.38
547,2018,강동연,두산,투수,8,0,11.666666666666666,1,0,1,1,0,0.667,0,0,0,0.0,5.4,1,0,0,0,1.0,10,2,5,0,5,8,7,1.29
548,2018,오현택,롯데,투수,72,0,64.66666666666667,0,0,4,12,2,1.0,0,0,0,0.0,3.76,3,2,0,25,0.6,66,11,12,3,63,32,27,1.21
549,2018,구승민,롯데,투수,64,0,73.66666666666667,2,1,2,10,0,0.857,0,0,0,0.0,3.67,7,4,0,14,0.636,62,12,31,3,75,33,30,1.26
550,2018,진명호,롯데,투수,60,0,61.666666666666664,1,0,3,9,0,0.923,0,0,0,0.0,4.38,5,4,1,9,0.556,53,7,46,1,65,34,30,1.61
551,2018,이명우,롯데,투수,59,1,44.0,1,0,2,12,0,0.933,0,0,0,0.0,5.32,0,1,0,2,0.0,59,1,9,0,25,36,26,1.55
552,2018,손승락,롯데,투수,57,0,57.666666666666664,0,0,3,6,0,1.0,0,0,0,0.0,3.9,3,5,28,0,0.375,53,1,20,1,60,26,25,1.27
553,2018,고효준,롯데,투수,43,0,32.333333333333336,0,0,0,3,0,1.0,0,0,0,0.0,6.96,2,3,0,7,0.4,33,3,23,0,39,27,25,1.73
554,2018,노경은,롯데,투수,33,19,132.33333333333334,0,2,10,15,0,1.0,0,0,0,0.0,4.08,9,6,0,0,0.6,127,18,30,4,89,65,60,1.19
555,2018,윤길현,롯데,투수,32,0,33.0,1,0,3,4,0,0.875,0,0,0,0.0,4.64,1,2,0,4,0.333,33,4,15,0,29,18,17,1.45
556,2018,장시환,롯데,투수,32,0,36.666666666666664,0,0,2,5,1,1.0,0,0,0,0.0,4.66,1,0,0,2,1.0,39,5,19,3,44,23,19,1.58
557,2018,김원중,롯데,투수,30,30,145.33333333333334,0,1,4,10,0,1.0,0,0,0,0.0,6.94,8,7,0,0,0.533,173,28,77,11,137,115,112,1.72
558,2018,레일리,롯데,투수,30,30,178.33333333333334,3,1,15,36,3,0.944,0,0,0,0.0,4.74,11,13,0,0,0.458,180,24,54,18,178,106,94,1.31
559,2018,듀브론트,롯데,투수,25,25,137.33333333333334,1,0,5,26,3,0.969,0,0,0,0.0,4.92,6,9,0,0,0.4,162,13,62,8,109,82,75,1.63
560,2018,배장호,롯데,투수,25,0,24.333333333333332,0,0,1,4,0,1.0,0,0,0,0.0,5.92,1,1,0,0,0.5,29,3,10,2,13,18,16,1.6
